NAME_2,education_index,health_index,publictransport_index,shop_index,green_index,composite_index,rank_composite
Kasena Nankana East,7.955895932905793,3.306297378209707,1.7352670697870962,1.3899420771346502,3.9058885232177873,3.689864660845262,214
Kasena Nankana West,3.952053213341531,1.067096367000524,1.5841503565946609,0.6493594218106669,1.2926082924594324,1.6169255815399735,241
Nabdam,19.834636856690153,3.025658040281389,0.5972288417296268,3.5436730554125795,8.735815951877179,7.495480846840843,144
Pusiga,19.11085726274123,1.0421172664250755,0.4767999442164983,0.793100012705553,1.3208901500538723,4.818193160565905,191
Talensi,7.860369322483736,7.253565923041891,0.709696568805643,2.1173564830327627,4.447406529013755,4.597578606998235,198
Tempane,10.434348911457926,2.471159399231884,3.6254707712225094,2.0480801523322403,4.0724749417006905,4.751003724878758,193
Daffiama-Bussie-Issa,0.0962495152888917,17.115582587128024,0.2117061126833359,0.5260876488215294,26.807923376461527,7.891485638369285,138
Jirapa,1.8569954868943468,1.7061139892612796,0.2784864384639911,2.3474555991586348,2.333301541234938,1.684935284061275,239
Lambussie-Karni,7.6510562878372115,0.7449150657445472,0.8341548601567144,0.7046495168681394,9.50029691954782,3.523333270033292,215
Lawra,15.760447636580489,3.8479588918560785,0.9873243339453016,6.198648452896216,18.62009845029562,9.265051630677558,118
Nadowli-Kaleo,8.510252203918117,5.396904364450258,0.3885238227233601,1.4020481701070944,2.354894044374046,3.7067230479832194,213
Nandom,12.622898530689556,11.35141660437583,11.449223690372555,4.7717678961920065,10.909039942261144,10.959712418282306,101
Sissala East,2.1805991834614686,0.0022764563637065,1.4602155390303937,0.2613967860512098,0.8896344616568439,0.7704003318945635,253
Sissala West,1.749633009880032,0.4768430649726355,0.3358667840101787,0.236736285522564,1.837114353747836,0.6531649476018442,256
Wa East,1.4763967297925529,0.8946066823516646,0.1227134815029282,0.2219690495238401,2.0139636038785587,0.6548007612634359,255
Wa Municipal,39.91987127527964,35.72997862636418,13.355725543340377,13.863073248854729,51.826149024357015,32.22308502634748,34
Wa West,4.664919797356718,6.40149447259073,2.1146783866515717,0.8668814499983268,5.160211297979217,3.736091292309423,212
Adaklu,31.7857107835528,4.538633337092567,0.5792979502942075,6.301350975156531,23.714314514732184,13.770497949441673,81
Afadzato South,34.21000755807969,5.938575030022363,0.6550031555985514,2.482501144150117,40.238934399062714,16.030742185555816,68
Agotime Ziope,20.8747044724552,6.4769621998981135,0.3887726387788643,5.266683393152956,18.86025162889832,10.583017120498674,104
Akatsi North,16.261958887870467,0.772702693161253,0.4447826148852288,5.682531187662142,5.786841461572205,6.3871485360889855,163
Akatsi South,31.035410926033254,16.490927463982814,1.1290811104565783,16.270593827956578,35.959593581910774,21.448930463211752,49
Anloga,18.072302806007375,7.853629640605941,2.886878597507238,1.2160478600235916,11.806089618285885,8.418662033307557,127
Central Tongu,12.84019183800046,1.7944795232980402,0.6427826120746513,2.16285224449986,12.25505254160162,5.7788555320936466,179
Ho Municipal,25.50923130559538,20.19691016105456,7.244051868886459,9.09870217534224,37.38782408662933,20.367785325591004,54
Ho West,28.027159329875538,10.741904659714084,2.362994844374897,10.99435956389204,29.321153080462352,17.076027368811534,63
Hohoe,35.850140895172174,14.41632504411991,12.908587938610951,8.07225466879307,40.06821199591434,22.88095531437527,45
Keta Municipal,8.944392170980578,6.289696670099263,1.87276078867486,3.574218879668344,6.361484325595298,5.678710545235028,182
Ketu North,8.289381629182843,3.919631261482369,0.7920374296641497,4.828467731570778,17.36826850190618,6.9124816601586785,149
Ketu South,34.85174018439891,21.56402173996777,0.4845733484387837,12.059899731425784,40.53833828464228,22.626434220372598,46
